"TIME","GEO","UNIT","ISCEDF13","ISCED11","SEX","Value","Flag and Footnotes"
"2020","Portugal","Number","Total","Master's or equivalent level","Total","125,087",""
"2020","Portugal","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2020","Portugal","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2020","Portugal","Number","Total","Doctoral or equivalent level","Total","21,606",""
"2020","Belgium","Number","Total","Bachelor's or equivalent level","Total","371,661",""
"2020","Belgium","Number","Total","Bachelor's or equivalent level - academic","Total","142,348",""
"2020","Belgium","Number","Total","Bachelor's or equivalent level - professional","Total","229,313",""
"2020","Belgium","Number","Total","Master's or equivalent level","Total","110,164",""
"2020","Belgium","Number","Total","Master's or equivalent level - academic","Total","110,164",""
"2020","Belgium","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2020","Belgium","Number","Total","Doctoral or equivalent level","Total","17,987",""
"2020","Czechia","Number","Total","Bachelor's or equivalent level","Total","190,673",""
"2020","Czechia","Number","Total","Bachelor's or equivalent level - academic","Total","172,719",""
"2020","Czechia","Number","Total","Bachelor's or equivalent level - professional","Total","17,954",""
"2020","Czechia","Number","Total","Master's or equivalent level","Total","105,834",""
"2020","Czechia","Number","Total","Master's or equivalent level - academic","Total","105,834",""
"2020","Czechia","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2020","Czechia","Number","Total","Doctoral or equivalent level","Total","21,161",""
"2020","Greece","Number","Total","Bachelor's or equivalent level","Total","687,121",""
"2020","Greece","Number","Total","Bachelor's or equivalent level - academic","Total","530,109",""
"2020","Greece","Number","Total","Bachelor's or equivalent level - professional","Total","157,012",""
"2020","Greece","Number","Total","Master's or equivalent level","Total","84,077",""
"2020","Greece","Number","Total","Master's or equivalent level - academic","Total","84,077",""
"2020","Greece","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2020","Greece","Number","Total","Doctoral or equivalent level","Total","31,167",""
"2020","Norway","Number","Total","Bachelor's or equivalent level","Total","192,835",""
"2020","Norway","Number","Total","Bachelor's or equivalent level - academic","Total","192,835",""
"2020","Norway","Number","Total","Bachelor's or equivalent level - professional","Total",":","z"
"2020","Norway","Number","Total","Master's or equivalent level","Total","82,640",""
"2020","Norway","Number","Total","Master's or equivalent level - academic","Total","82,640",""
"2020","Norway","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2020","Norway","Number","Total","Doctoral or equivalent level","Total","9,238",""
"2020","Hungary","Number","Total","Bachelor's or equivalent level","Total","184,868",""
"2020","Hungary","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2020","Hungary","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2020","Hungary","Number","Total","Master's or equivalent level","Total","79,631",""
"2020","Hungary","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2020","Hungary","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2020","Hungary","Number","Total","Doctoral or equivalent level","Total","9,414",""
"2020","Switzerland","Number","Total","Bachelor's or equivalent level","Total","214,406",""
"2020","Switzerland","Number","Total","Bachelor's or equivalent level - academic","Total","160,393",""
"2020","Switzerland","Number","Total","Bachelor's or equivalent level - professional","Total","54,013",""
"2020","Switzerland","Number","Total","Master's or equivalent level","Total","75,361",""
"2020","Switzerland","Number","Total","Master's or equivalent level - academic","Total","71,730",""
"2020","Switzerland","Number","Total","Master's or equivalent level - professional","Total","3,631",""
"2020","Switzerland","Number","Total","Doctoral or equivalent level","Total","25,953",""
"2020","Finland","Number","Total","Bachelor's or equivalent level","Total","204,676",""
"2020","Finland","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2020","Finland","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2020","Finland","Number","Total","Master's or equivalent level","Total","72,794",""
"2020","Finland","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2020","Finland","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2020","Finland","Number","Total","Doctoral or equivalent level","Total","18,454",""
"2020","Bulgaria","Number","Total","Bachelor's or equivalent level","Total","147,944",""
"2020","Bulgaria","Number","Total","Bachelor's or equivalent level - academic","Total",":","z"
"2020","Bulgaria","Number","Total","Bachelor's or equivalent level - professional","Total","8,233",""
"2020","Bulgaria","Number","Total","Master's or equivalent level","Total","72,224",""
"2020","Bulgaria","Number","Total","Master's or equivalent level - academic","Total",":","z"
"2020","Bulgaria","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2020","Bulgaria","Number","Total","Doctoral or equivalent level","Total","6,440",""
"2020","Denmark","Number","Total","Bachelor's or equivalent level","Total","194,534",""
"2020","Denmark","Number","Total","Bachelor's or equivalent level - academic","Total","76,993",""
"2020","Denmark","Number","Total","Bachelor's or equivalent level - professional","Total","117,541",""
"2020","Denmark","Number","Total","Master's or equivalent level","Total","68,770",""
"2020","Denmark","Number","Total","Master's or equivalent level - academic","Total","64,791",""
"2020","Denmark","Number","Total","Master's or equivalent level - professional","Total","3,979",""
"2020","Denmark","Number","Total","Doctoral or equivalent level","Total","9,071",""
"2020","Croatia","Number","Total","Bachelor's or equivalent level","Total","93,233",""
"2020","Croatia","Number","Total","Bachelor's or equivalent level - academic","Total","53,155",""
"2020","Croatia","Number","Total","Bachelor's or equivalent level - professional","Total","40,078",""
"2020","Croatia","Number","Total","Master's or equivalent level","Total","64,498",""
"2020","Croatia","Number","Total","Master's or equivalent level - academic","Total","56,476",""
"2020","Croatia","Number","Total","Master's or equivalent level - professional","Total","8,022",""
"2020","Croatia","Number","Total","Doctoral or equivalent level","Total","3,873",""
"2020","Slovakia","Number","Total","Bachelor's or equivalent level","Total","78,538",""
"2020","Slovakia","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2020","Slovakia","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2020","Slovakia","Number","Total","Master's or equivalent level","Total","50,913",""
"2020","Slovakia","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2020","Slovakia","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2020","Slovakia","Number","Total","Doctoral or equivalent level","Total","6,604",""
"2020","Serbia","Number","Total","Bachelor's or equivalent level","Total","182,761",""
"2020","Serbia","Number","Total","Bachelor's or equivalent level - academic","Total","144,865",""
"2020","Serbia","Number","Total","Bachelor's or equivalent level - professional","Total","37,896",""
"2020","Serbia","Number","Total","Master's or equivalent level","Total","48,056",""
"2020","Serbia","Number","Total","Master's or equivalent level - academic","Total","45,317",""
"2020","Serbia","Number","Total","Master's or equivalent level - professional","Total","2,739",""
"2020","Serbia","Number","Total","Doctoral or equivalent level","Total","11,151",""
"2020","Ireland","Number","Total","Bachelor's or equivalent level","Total","167,763",""
"2020","Ireland","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2020","Ireland","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2020","Ireland","Number","Total","Master's or equivalent level","Total","36,783",""
"2020","Ireland","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2020","Ireland","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2020","Ireland","Number","Total","Doctoral or equivalent level","Total","8,893",""
"2020","Lithuania","Number","Total","Bachelor's or equivalent level","Total","77,130",""
"2020","Lithuania","Number","Total","Bachelor's or equivalent level - academic","Total","43,729",""
"2020","Lithuania","Number","Total","Bachelor's or equivalent level - professional","Total","33,401",""
"2020","Lithuania","Number","Total","Master's or equivalent level","Total","26,591",""
"2020","Lithuania","Number","Total","Master's or equivalent level - academic","Total","24,733",""
"2020","Lithuania","Number","Total","Master's or equivalent level - professional","Total","1,858",""
"2020","Lithuania","Number","Total","Doctoral or equivalent level","Total","2,734",""
"2020","Cyprus","Number","Total","Bachelor's or equivalent level","Total","24,046",""
"2020","Cyprus","Number","Total","Bachelor's or equivalent level - academic","Total",":","z"
"2020","Cyprus","Number","Total","Bachelor's or equivalent level - professional","Total",":","z"
"2020","Cyprus","Number","Total","Master's or equivalent level","Total","22,083",""
"2020","Cyprus","Number","Total","Master's or equivalent level - academic","Total",":","z"
"2020","Cyprus","Number","Total","Master's or equivalent level - professional","Total",":","z"
